Activity ID,Activity Name,Description,Begin Timestamp,Begin Timestamp (Raw Milliseconds),End Timestamp,End Timestamp (Raw Milliseconds),Device,Activity Parent,Activity Type,Event Type,Activity Time Zone,Max. Elevation,Max. Elevation (Raw),Begin Latitude (Decimal Degrees Raw),Begin Longitude (Decimal Degrees Raw),End Latitude (Decimal Degrees Raw),End Longitude (Decimal Degrees Raw),Average Moving Speed,Average Moving Speed (Raw),Max. Heart Rate (bpm),Average Heart Rate (bpm),Max. Speed,Max. Speed (Raw),Calories,Calories (Raw),Duration (h:m:s),Duration (Raw Seconds),Moving Duration (h:m:s),Moving Duration (Raw Seconds),Average Speed,Average Speed (Raw),Distance,Distance (Raw),Max. Heart Rate (bpm),Min. Elevation,Min. Elevation (Raw),Elevation Gain,Elevation Gain (Raw),Elevation Loss,Elevation Loss (Raw)
356508813,"5k Race - Asbury Park, NJ ","R/W=7:00/0:30
Humid and very warm
Ran too fast at the beginning...","Sat, Aug 10, 2013 8:37 AM",1.37614E+12,"Sat, Aug 10, 2013 9:08 AM",1.37614E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Race,(GMT-05:00) Eastern Time (US & Canada),46 Feet,46.19422572,,,,,9:59,9.991455249,180,165,7:36,7.599999993,412,411.931208,0:31:00,1860.46,0:30:47,1847,10:00 Minutes per Mile,10,3.08 Miles,3.080000298,120,46 Feet,46.19422572,41 Feet,41.01049869,33 Feet,33.10367454
354874939,5k Easy Daily,"R/W=10:0/0:00 (no walking except warm-up 2:00/0:30+3:00/0:30)
Nice temperature, cloudy
Ran couple of seconds slower than with 7/0:30 walk breaks
","Wed, Aug 7, 2013 6:15 AM",1.37587E+12,"Wed, Aug 7, 2013 6:45 AM",1.37587E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),199 Feet,199.1469816,,,,,9:48,9.798943685,175,160,6:00,5.999999994,417,416.9431172,0:30:55,1854.68,0:30:20,1820,10:00 Minutes per Mile,10,3.10 Miles,3.100002237,101,199 Feet,199.1469816,274 Feet,274.3766404,213 Feet,212.8937008
353834781,5k Daily Easy,"R/W=7:00/0:30 (warmup 2:00/0:30+3:00/0:30)
Cool, cold hands, need to find long sleeve shirt...
First time 5k under 10min/mile
","Mon, Aug 5, 2013 6:16 AM",1.3757E+12,"Mon, Aug 5, 2013 6:47 AM",1.3757E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),147 Feet,147.1128609,,,,,9:54,9.897046585,167,155,6:30,6.499999994,402,401.9073895,0:30:53,1853.11,0:30:44,1844,10:00 Minutes per Mile,10,3.11 Miles,3.110000099,110,147 Feet,147.1128609,114 Feet,113.5498688,115 Feet,115.1246719
352105321,5k Easy Daily,"R/W=7:00/0:30
Cool after rain, nice
Still feel RL hamstring but not a big deal","Fri, Aug 2, 2013 6:20 AM",1.37544E+12,"Fri, Aug 2, 2013 6:52 AM",1.37544E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),179 Feet,178.6417323,,,,,10:01,10.02166668,169,156,6:18,6.299999994,409,409.0672598,0:31:29,1889.39,0:30:51,1851,10:10 Minutes per Mile,10.16949153,3.08 Miles,3.080000298,115,179 Feet,178.6417323,142 Feet,141.9291339,123 Feet,122.9986877
351149839,5k Easy Daily,"R/W: 5:00/0:30 w/ warmup
Cool, nice, cold hands for the first half
Tried to push speed
Ran on 'ouside' sidewalks to get closer to 5k","Wed, Jul 31, 2013 6:14 AM",1.37527E+12,"Wed, Jul 31, 2013 6:46 AM",1.37527E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),144 Feet,143.9632546,,,,,10:11,10.1785241,172,156,6:18,6.299999994,412,411.931208,0:31:46,1905.68,0:31:29,1889,10:21 Minutes per Mile,10.34482759,3.09 Miles,3.089998161,97,144 Feet,143.9632546,337 Feet,337.4671916,309 Feet,309.0879265
350119697,5k Easy Daily,"R/W=5:00/1:00
Cooler after rain, nice
Tired after long run and bathroom remodelling :p
1 minute breaks feel too long
Perhaps need to segregate some warm-up time?
","Mon, Jul 29, 2013 6:17 AM",1.37509E+12,"Mon, Jul 29, 2013 6:49 AM",1.37509E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),147 Feet,147.1128609,,,,,10:31,10.50917486,165,151,6:12,6.199999994,402,401.9073895,0:32:11,1931.01,0:31:51,1911,10:32 Minutes per Mile,10.52631579,3.03 Miles,3.029998558,108,147 Feet,147.1128609,169 Feet,168.7335958,188 Feet,187.664042
348888854,6m Long Run,"R/W=5:00/0:30
Perfect temperature
RL Hamstring and both Achilles tendons 'pushed'.  Will see how do they feel after icing...
","Sat, Jul 27, 2013 6:38 AM",1.37492E+12,"Sat, Jul 27, 2013 7:47 AM",1.37493E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),300 Feet,300.0656168,,,,,10:59,10.99081076,162,153,8:06,8.099999993,871,871.1175603,1:08:51,4131,1:06:44,4004,11:19 Minutes per Mile,11.32075472,6.07 Miles,6.070001193,94,300 Feet,300.0656168,404 Feet,403.7073491,453 Feet,452.5918635
347481118,5k Easy Daily (partly recorded),"R/W=3:30/0:30
Warm
Failed to start timer for the 1/4mi
Felt good, tried to keep short stride to not overlad the hamstrings.
Hamstrings in R leg fragile
Right heel light pain
","Wed, Jul 24, 2013 6:17 AM",1.37466E+12,"Wed, Jul 24, 2013 6:48 AM",1.37466E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),171 Feet,170.7677165,,,,,9:54,9.902662209,163,153,7:30,7.499999993,362,362.0507778,0:31:20,1880,0:27:23,1643,10:21 Minutes per Mile,10.34482759,2.77 Miles,2.76999821,88,171 Feet,170.7677165,140 Feet,140.3543307,219 Feet,219.1929134
346485183,4.2m Long(er) run,"R/W=3:00/0:30
Warm, cloudy
Quite relaxing, slow pace
Hamstrings did not feel bad after 2 days of resting and icing","Mon, Jul 22, 2013 6:16 AM",1.37449E+12,"Mon, Jul 22, 2013 7:04 AM",1.37449E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),149 Feet,148.687664,,,,,11:04,11.06416281,157,147,8:48,8.799999992,577,577.0855509,0:47:51,2871.08,0:46:02,2762,11:32 Minutes per Mile,11.53846154,4.16 Miles,4.159999354,89,149 Feet,148.687664,221 Feet,220.7677165,148 Feet,148.2283465
344816755,5k Easy Daily,"R/W=3:00/0:30
Very hot and humid
Right leg hamstring hurts","Fri, Jul 19, 2013 6:15 AM",1.37423E+12,"Fri, Jul 19, 2013 6:50 AM",1.37423E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),164 Feet,164.4685039,,,,,10:12,10.19875963,170,158,7:30,7.499999993,424,424.1029876,0:34:38,2078,0:31:01,1861,10:43 Minutes per Mile,10.71428571,3.04 Miles,3.040002635,100,164 Feet,164.4685039,352 Feet,351.6732283,180 Feet,179.7900262
343898581,5k Easy Daily,"R/W=2:30/0:30
Warm
Pushed the speed
Right leg hamstring light pain","Wed, Jul 17, 2013 6:15 AM",1.37406E+12,"Wed, Jul 17, 2013 6:46 AM",1.37406E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),138 Feet,137.6312336,,,,,9:58,9.974339864,170,159,7:36,7.599999993,406,405.9646493,0:30:48,1848,0:30:00,1800,10:10 Minutes per Mile,10.16949153,3.01 Miles,3.010002833,99,138 Feet,137.6312336,167 Feet,167.1587927,183 Feet,182.9396325
342883639,5k Easy Daily,"R/W=2:30/0:30
R leg hamstrings in less pain (naproxen).
Felt well, seems like AvgHR lowered.","Mon, Jul 15, 2013 6:12 AM",1.37388E+12,"Mon, Jul 15, 2013 6:45 AM",1.37389E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),133 Feet,132.9068241,,,,,10:03,10.05644166,165,150,7:06,7.099999993,391,390.9289216,0:32:20,1940,0:30:17,1817,10:32 Minutes per Mile,10.52631579,3.01 Miles,3.010002833,100,133 Feet,132.9068241,367 Feet,367.4212598,361 Feet,361.1220472
341247922,5k Easy Daily,"Felt a bit weak.  Some initial pain in left foot Achilles tendon then right calf. 
Temperature was OK.","Fri, Jul 12, 2013 6:13 AM",1.37362E+12,"Fri, Jul 12, 2013 6:45 AM",1.37363E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),187 Feet,186.5485564,,,,,10:02,10.03042612,169,153,7:36,7.599999993,468,468.0168591,0:32:04,1924,0:30:33,1833,10:32 Minutes per Mile,10.52631579,3.05 Miles,3.050000497,98,187 Feet,186.5485564,273 Feet,272.8018373,289 Feet,288.5826772
340326350,5k Easy Daily,"R/W=2:30/0:30
warm/cooler than last time","Wed, Jul 10, 2013 6:13 AM",1.37345E+12,"Wed, Jul 10, 2013 6:44 AM",1.37345E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),150 Feet,150.2624672,,,,,10:15,10.2510483,177,161,7:30,7.499999993,498,498.0883146,0:31:37,1897,0:30:53,1853,10:32 Minutes per Mile,10.52631579,3.01 Miles,3.010002833,101,150 Feet,150.2624672,170 Feet,170.308399,95 Feet,94.61942257
339340219,5k Easy Daily,R/W=2:30/0:30,"Mon, Jul 8, 2013 6:09 AM",1.37328E+12,"Mon, Jul 8, 2013 6:41 AM",1.37328E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),142 Feet,142.3884514,,,,,10:20,10.33366613,168,157,7:30,7.499999993,485,484.9618856,0:32:06,1926,0:30:54,1854,10:43 Minutes per Mile,10.71428571,2.99 Miles,2.990000895,99,142 Feet,142.3884514,322 Feet,321.6863517,278 Feet,277.5590551
339161337,First walk around the block!,,"Sun, Jul 7, 2013 7:48 PM",1.37324E+12,"Sun, Jul 7, 2013 8:03 PM",1.37324E+12,Garmin Forerunner 405CX 2.40.0.0,Walking,Casual Walking,Fitness,(GMT-05:00) Eastern Time (US & Canada),117 Feet,117.1587927,,,,,16:10,16.17487601,111,104,6:48,6.799999994,108,108.1140424,0:14:48,888,0:14:24,864,16:40 Minutes per Mile,16.66666667,0.89 Miles,0.890002386,88,117 Feet,117.1587927,0 Feet,0,25 Feet,25.22965879
340220357,3.1mi easy,"R/W=2:00/0:30
Hot","Fri, Jul 5, 2013 6:15 AM",1.37302E+12,,,Garmin Connect 13.6.0.10,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,10:55 Minutes per Mile,10.90909091,3.10 Miles,3.100002237,,,,,,,
340220088,3.1 mi easy,"R/W=1:30/0:30
Warm","Wed, Jul 3, 2013 6:15 AM",1.37285E+12,,,Garmin Connect 13.6.0.10,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,10:10 Minutes per Mile,10.16949153,3.10 Miles,3.100002237,,,,,,,
340219858,2.4mi easy,,"Mon, Jul 1, 2013 6:15 AM",1.37267E+12,,,Garmin Connect 13.6.0.10,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,10:00 Minutes per Mile,10,2.40 Miles,2.400002734,,,,,,,
340222844,2.4 mi easy,"Warm
Increased running time vs. walking","Fri, Jun 28, 2013 6:15 AM",1.37241E+12,,,Garmin Connect 13.6.0.10,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,10:10 Minutes per Mile,10.16949153,2.40 Miles,2.400002734,,,,,,,
340222594,2.4mi easy,More walk breaks,"Wed, Jun 26, 2013 6:15 AM",1.37224E+12,,,Garmin Connect 13.6.0.10,Running,Street Running,Uncategorized,(GMT-05:00) Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,10:21 Minutes per Mile,10.34482759,2.40 Miles,2.400002734,,,,,,,
340222447,2.4mi easy,"Warm
","Mon, Jun 24, 2013 6:15 AM",1.37207E+12,,,Garmin Connect 13.6.0.10,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,11:19 Minutes per Mile,11.32075472,2.40 Miles,2.400002734,,,,,,,
340223007,2.4mi easy,Hot,"Sat, Jun 22, 2013 8:00 PM",1.37195E+12,,,Garmin Connect 13.6.0.10,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,12:30 Minutes per Mile,12.5,2.40 Miles,2.400002734,,,,,,,
340223147,2.4mi easy,Hot,"Thu, Jun 20, 2013 6:15 AM",1.37172E+12,,,Garmin Connect 13.6.0.10,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,14:38 Minutes per Mile,14.63414634,2.40 Miles,2.400002734,,,,,,,
